timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/03/28 00:42:07.540, 0, 81 %, 60 %, 8393 MiB, 49140 MiB, 63, 171.04 W
2026/03/28 00:42:07.540, 1, 79 %, 40 %, 7330 MiB, 49140 MiB, 65, 163.35 W
2026/03/28 00:42:07.540, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 166.73 W
2026/03/28 00:42:07.540, 3, 100 %, 4 %, 7090 MiB, 49140 MiB, 60, 162.22 W
2026/03/28 00:42:37.541, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 160.09 W
2026/03/28 00:42:37.541, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 64, 149.83 W
2026/03/28 00:42:37.541, 2, 100 %, 15 %, 7038 MiB, 49140 MiB, 64, 163.67 W
2026/03/28 00:42:37.541, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 160.58 W
2026/03/28 00:43:07.543, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 162.39 W
2026/03/28 00:43:07.543, 1, 100 %, 7 %, 7330 MiB, 49140 MiB, 65, 164.03 W
2026/03/28 00:43:07.543, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 65, 159.92 W
2026/03/28 00:43:07.543, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.62 W
2026/03/28 00:43:37.544, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 171.21 W
2026/03/28 00:43:37.544, 1, 100 %, 46 %, 7330 MiB, 49140 MiB, 65, 149.51 W
2026/03/28 00:43:37.544, 2, 100 %, 5 %, 7038 MiB, 49140 MiB, 64, 170.60 W
2026/03/28 00:43:37.544, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 161.31 W
2026/03/28 00:44:07.545, 0, 73 %, 71 %, 8393 MiB, 49140 MiB, 63, 171.22 W
2026/03/28 00:44:07.545, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 65, 163.01 W
2026/03/28 00:44:07.545, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 171.43 W
2026/03/28 00:44:07.546, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 160.53 W
2026/03/28 00:44:37.546, 0, 100 %, 56 %, 8393 MiB, 49140 MiB, 65, 154.24 W
2026/03/28 00:44:37.547, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 164.02 W
2026/03/28 00:44:37.547, 2, 98 %, 17 %, 7038 MiB, 49140 MiB, 64, 161.86 W
2026/03/28 00:44:37.547, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 155.80 W
2026/03/28 00:45:07.547, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 160.10 W
2026/03/28 00:45:07.548, 1, 96 %, 10 %, 7330 MiB, 49140 MiB, 67, 150.74 W
2026/03/28 00:45:07.548, 2, 100 %, 59 %, 7038 MiB, 49140 MiB, 66, 157.46 W
2026/03/28 00:45:07.548, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.68 W
2026/03/28 00:45:37.549, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 162.71 W
2026/03/28 00:45:37.549, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 151.06 W
2026/03/28 00:45:37.549, 2, 100 %, 7 %, 7038 MiB, 49140 MiB, 64, 154.64 W
2026/03/28 00:45:37.549, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.65 W
2026/03/28 00:46:07.550, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 169.47 W
2026/03/28 00:46:07.550, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.57 W
2026/03/28 00:46:07.550, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 170.84 W
2026/03/28 00:46:07.550, 3, 100 %, 8 %, 7090 MiB, 49140 MiB, 61, 158.25 W
2026/03/28 00:46:37.551, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 172.31 W
2026/03/28 00:46:37.551, 1, 86 %, 16 %, 7330 MiB, 49140 MiB, 65, 145.12 W
2026/03/28 00:46:37.551, 2, 96 %, 19 %, 7038 MiB, 49140 MiB, 64, 159.89 W
2026/03/28 00:46:37.551, 3, 96 %, 18 %, 7090 MiB, 49140 MiB, 62, 149.87 W
2026/03/28 00:47:07.552, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 64, 171.68 W
2026/03/28 00:47:07.552, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 162.83 W
2026/03/28 00:47:07.552, 2, 75 %, 66 %, 7038 MiB, 49140 MiB, 65, 157.94 W
2026/03/28 00:47:07.552, 3, 78 %, 46 %, 7090 MiB, 49140 MiB, 61, 156.10 W
2026/03/28 00:47:37.553, 0, 79 %, 38 %, 8393 MiB, 49140 MiB, 63, 172.05 W
2026/03/28 00:47:37.554, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 67, 148.82 W
2026/03/28 00:47:37.554, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 66, 160.33 W
2026/03/28 00:47:37.554, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 147.97 W
2026/03/28 00:48:07.555, 0, 0 %, 0 %, 8393 MiB, 49140 MiB, 63, 167.81 W
2026/03/28 00:48:07.555, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.09 W
2026/03/28 00:48:07.555, 2, 100 %, 4 %, 7038 MiB, 49140 MiB, 64, 170.09 W
2026/03/28 00:48:07.555, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 63, 152.08 W
2026/03/28 00:48:37.556, 0, 78 %, 77 %, 8393 MiB, 49140 MiB, 64, 172.95 W
2026/03/28 00:48:37.556, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 149.36 W
2026/03/28 00:48:37.556, 2, 100 %, 2 %, 7038 MiB, 49140 MiB, 64, 164.30 W
2026/03/28 00:48:37.556, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 60, 160.25 W
2026/03/28 00:49:07.558, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 165.22 W
2026/03/28 00:49:07.558, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 64, 160.33 W
2026/03/28 00:49:07.558, 2, 100 %, 2 %, 7038 MiB, 49140 MiB, 64, 165.00 W
2026/03/28 00:49:07.558, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 161.07 W
2026/03/28 00:49:37.559, 0, 100 %, 11 %, 8393 MiB, 49140 MiB, 63, 171.96 W
2026/03/28 00:49:37.560, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 65, 162.29 W
2026/03/28 00:49:37.560, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 172.04 W
2026/03/28 00:49:37.560, 3, 97 %, 18 %, 7090 MiB, 49140 MiB, 61, 149.47 W
2026/03/28 00:50:07.560, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 62, 155.27 W
2026/03/28 00:50:07.561, 1, 97 %, 10 %, 7330 MiB, 49140 MiB, 65, 151.03 W
2026/03/28 00:50:07.561, 2, 98 %, 25 %, 7038 MiB, 49140 MiB, 64, 162.71 W
2026/03/28 00:50:07.561, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 61, 146.76 W
2026/03/28 00:50:37.562, 0, 96 %, 19 %, 8393 MiB, 49140 MiB, 63, 172.42 W
2026/03/28 00:50:37.562, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 161.49 W
2026/03/28 00:50:37.562, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 166.48 W
2026/03/28 00:50:37.562, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 60, 160.38 W
2026/03/28 00:51:07.563, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 159.58 W
2026/03/28 00:51:07.563, 1, 98 %, 25 %, 7330 MiB, 49140 MiB, 65, 149.57 W
2026/03/28 00:51:07.563, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 171.27 W
2026/03/28 00:51:07.563, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 156.26 W
2026/03/28 00:51:37.564, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 169.81 W
2026/03/28 00:51:37.565, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 156.74 W
2026/03/28 00:51:37.565, 2, 100 %, 6 %, 7038 MiB, 49140 MiB, 64, 170.89 W
2026/03/28 00:51:37.565, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 152.99 W
2026/03/28 00:52:07.565, 0, 99 %, 5 %, 8393 MiB, 49140 MiB, 63, 172.49 W
2026/03/28 00:52:07.566, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 164.30 W
2026/03/28 00:52:07.566, 2, 100 %, 4 %, 7038 MiB, 49140 MiB, 64, 163.72 W
2026/03/28 00:52:07.566, 3, 99 %, 5 %, 7090 MiB, 49140 MiB, 61, 148.66 W
2026/03/28 00:52:37.567, 0, 84 %, 38 %, 8393 MiB, 49140 MiB, 63, 171.99 W
2026/03/28 00:52:37.567, 1, 100 %, 8 %, 7330 MiB, 49140 MiB, 65, 160.59 W
2026/03/28 00:52:37.567, 2, 100 %, 4 %, 7038 MiB, 49140 MiB, 64, 166.20 W
2026/03/28 00:52:37.567, 3, 52 %, 52 %, 7090 MiB, 49140 MiB, 61, 151.26 W
2026/03/28 00:53:07.568, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 64, 172.93 W
2026/03/28 00:53:07.568, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 66, 150.34 W
2026/03/28 00:53:07.568, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 171.80 W
2026/03/28 00:53:07.568, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 61, 150.51 W
2026/03/28 00:53:37.568, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 62, 157.93 W
2026/03/28 00:53:37.569, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 64, 163.17 W
2026/03/28 00:53:37.569, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 171.22 W
2026/03/28 00:53:37.569, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 156.23 W
2026/03/28 00:54:07.570, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 62, 151.62 W
2026/03/28 00:54:07.570, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 163.21 W
2026/03/28 00:54:07.570, 2, 100 %, 2 %, 7038 MiB, 49140 MiB, 64, 171.43 W
2026/03/28 00:54:07.570, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.19 W
2026/03/28 00:54:37.571, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 157.89 W
2026/03/28 00:54:37.571, 1, 86 %, 40 %, 7330 MiB, 49140 MiB, 65, 156.00 W
2026/03/28 00:54:37.571, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 170.63 W
2026/03/28 00:54:37.571, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.80 W
2026/03/28 00:55:07.572, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 160.79 W
2026/03/28 00:55:07.572, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 65, 150.13 W
2026/03/28 00:55:07.572, 2, 100 %, 8 %, 7038 MiB, 49140 MiB, 64, 171.48 W
2026/03/28 00:55:07.572, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 155.93 W
2026/03/28 00:55:37.572, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 171.05 W
2026/03/28 00:55:37.572, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 162.90 W
2026/03/28 00:55:37.573, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 173.46 W
2026/03/28 00:55:37.573, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.12 W
2026/03/28 00:56:07.573, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 171.20 W
2026/03/28 00:56:07.574, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 162.62 W
2026/03/28 00:56:07.574, 2, 97 %, 17 %, 7038 MiB, 49140 MiB, 64, 156.22 W
2026/03/28 00:56:07.574, 3, 97 %, 18 %, 7090 MiB, 49140 MiB, 61, 149.61 W
2026/03/28 00:56:37.574, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 172.03 W
2026/03/28 00:56:37.575, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.23 W
2026/03/28 00:56:37.575, 2, 100 %, 4 %, 7038 MiB, 49140 MiB, 66, 150.66 W
2026/03/28 00:56:37.575, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 149.23 W
2026/03/28 00:57:07.576, 0, 70 %, 68 %, 8393 MiB, 49140 MiB, 63, 171.89 W
2026/03/28 00:57:07.576, 1, 96 %, 10 %, 7330 MiB, 49140 MiB, 65, 150.97 W
2026/03/28 00:57:07.576, 2, 77 %, 46 %, 7038 MiB, 49140 MiB, 64, 165.89 W
2026/03/28 00:57:07.576, 3, 78 %, 76 %, 7090 MiB, 49140 MiB, 61, 146.99 W
2026/03/28 00:57:37.576, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 153.79 W
2026/03/28 00:57:37.576, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 67, 153.45 W
2026/03/28 00:57:37.577, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 170.80 W
2026/03/28 00:57:37.577, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 60, 161.10 W
2026/03/28 00:58:07.577, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 171.06 W
2026/03/28 00:58:07.578, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 158.72 W
2026/03/28 00:58:07.578, 2, 100 %, 4 %, 7038 MiB, 49140 MiB, 64, 170.62 W
2026/03/28 00:58:07.578, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 61, 149.62 W
2026/03/28 00:58:37.578, 0, 78 %, 64 %, 8393 MiB, 49140 MiB, 63, 171.35 W
2026/03/28 00:58:37.578, 1, 100 %, 11 %, 7330 MiB, 49140 MiB, 65, 156.29 W
2026/03/28 00:58:37.578, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 171.37 W
2026/03/28 00:58:37.578, 3, 97 %, 31 %, 7090 MiB, 49140 MiB, 60, 138.34 W
2026/03/28 00:59:07.579, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 162.60 W
2026/03/28 00:59:07.579, 1, 100 %, 9 %, 7330 MiB, 49140 MiB, 66, 150.04 W
2026/03/28 00:59:07.579, 2, 100 %, 2 %, 7038 MiB, 49140 MiB, 64, 171.13 W
2026/03/28 00:59:07.579, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 155.89 W
2026/03/28 00:59:37.580, 0, 100 %, 50 %, 8393 MiB, 49140 MiB, 63, 171.69 W
2026/03/28 00:59:37.580, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 64, 162.14 W
2026/03/28 00:59:37.580, 2, 100 %, 12 %, 7038 MiB, 49140 MiB, 64, 156.47 W
2026/03/28 00:59:37.581, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.67 W
2026/03/28 01:00:07.581, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 154.47 W
2026/03/28 01:00:07.581, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.32 W
2026/03/28 01:00:07.581, 2, 99 %, 20 %, 7038 MiB, 49140 MiB, 64, 162.05 W
2026/03/28 01:00:07.581, 3, 96 %, 9 %, 7090 MiB, 49140 MiB, 61, 148.32 W
2026/03/28 01:00:37.581, 0, 97 %, 17 %, 8393 MiB, 49140 MiB, 63, 172.50 W
2026/03/28 01:00:37.582, 1, 79 %, 40 %, 7330 MiB, 49140 MiB, 65, 157.18 W
2026/03/28 01:00:37.582, 2, 100 %, 9 %, 7038 MiB, 49140 MiB, 65, 157.80 W
2026/03/28 01:00:37.582, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 63, 150.17 W
2026/03/28 01:01:07.583, 0, 97 %, 35 %, 8393 MiB, 49140 MiB, 63, 171.96 W
2026/03/28 01:01:07.583, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 148.75 W
2026/03/28 01:01:07.583, 2, 100 %, 6 %, 7038 MiB, 49140 MiB, 64, 169.29 W
2026/03/28 01:01:07.583, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 154.89 W
2026/03/28 01:01:37.584, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 65, 160.89 W
2026/03/28 01:01:37.584, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 164.57 W
2026/03/28 01:01:37.584, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 170.88 W
2026/03/28 01:01:37.585, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 161.57 W
2026/03/28 01:02:07.585, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 164.53 W
2026/03/28 01:02:07.585, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 165.26 W
2026/03/28 01:02:07.585, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 171.21 W
2026/03/28 01:02:07.585, 3, 97 %, 14 %, 7090 MiB, 49140 MiB, 64, 148.73 W
2026/03/28 01:02:37.586, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 171.02 W
2026/03/28 01:02:37.586, 1, 100 %, 46 %, 7330 MiB, 49140 MiB, 66, 149.38 W
2026/03/28 01:02:37.586, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 172.54 W
2026/03/28 01:02:37.586, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 150.91 W
2026/03/28 01:03:07.587, 0, 76 %, 57 %, 8393 MiB, 49140 MiB, 63, 171.73 W
2026/03/28 01:03:07.587, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.81 W
2026/03/28 01:03:07.587, 2, 97 %, 18 %, 7038 MiB, 49140 MiB, 65, 160.08 W
2026/03/28 01:03:07.587, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 162.02 W
2026/03/28 01:03:37.588, 0, 100 %, 4 %, 8393 MiB, 49140 MiB, 63, 159.34 W
2026/03/28 01:03:37.588, 1, 97 %, 16 %, 7330 MiB, 49140 MiB, 66, 154.33 W
2026/03/28 01:03:37.588, 2, 96 %, 13 %, 7038 MiB, 49140 MiB, 65, 159.79 W
2026/03/28 01:03:37.588, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 148.10 W
2026/03/28 01:04:07.588, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 162.18 W
2026/03/28 01:04:07.589, 1, 100 %, 38 %, 7330 MiB, 49140 MiB, 64, 149.44 W
2026/03/28 01:04:07.589, 2, 97 %, 35 %, 7038 MiB, 49140 MiB, 64, 162.91 W
2026/03/28 01:04:07.589, 3, 97 %, 17 %, 7090 MiB, 49140 MiB, 61, 150.30 W
2026/03/28 01:04:37.589, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 170.49 W
2026/03/28 01:04:37.589, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 163.83 W
2026/03/28 01:04:37.589, 2, 92 %, 38 %, 7038 MiB, 49140 MiB, 64, 162.72 W
2026/03/28 01:04:37.589, 3, 99 %, 15 %, 7090 MiB, 49140 MiB, 61, 141.27 W
2026/03/28 01:05:07.590, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 64, 167.60 W
2026/03/28 01:05:07.591, 1, 97 %, 19 %, 7330 MiB, 49140 MiB, 65, 151.23 W
2026/03/28 01:05:07.591, 2, 100 %, 6 %, 7038 MiB, 49140 MiB, 65, 158.25 W
2026/03/28 01:05:07.591, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 149.86 W
2026/03/28 01:05:37.591, 0, 96 %, 9 %, 8393 MiB, 49140 MiB, 63, 171.95 W
2026/03/28 01:05:37.592, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 152.42 W
2026/03/28 01:05:37.592, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 166.50 W
2026/03/28 01:05:37.592, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 161.35 W
2026/03/28 01:06:07.592, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 62, 158.71 W
2026/03/28 01:06:07.592, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 163.22 W
2026/03/28 01:06:07.593, 2, 100 %, 7 %, 7038 MiB, 49140 MiB, 64, 170.61 W
2026/03/28 01:06:07.593, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 159.78 W
2026/03/28 01:06:37.593, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 161.88 W
2026/03/28 01:06:37.593, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 149.73 W
2026/03/28 01:06:37.594, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 165.47 W
2026/03/28 01:06:37.594, 3, 97 %, 14 %, 7090 MiB, 49140 MiB, 64, 149.21 W
2026/03/28 01:07:07.595, 0, 96 %, 13 %, 8393 MiB, 49140 MiB, 63, 164.00 W
2026/03/28 01:07:07.595, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 157.65 W
2026/03/28 01:07:07.595, 2, 100 %, 2 %, 7038 MiB, 49140 MiB, 64, 171.00 W
2026/03/28 01:07:07.595, 3, 92 %, 41 %, 7090 MiB, 49140 MiB, 61, 155.09 W
2026/03/28 01:07:37.596, 0, 76 %, 41 %, 8393 MiB, 49140 MiB, 63, 171.71 W
2026/03/28 01:07:37.596, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 164.49 W
2026/03/28 01:07:37.596, 2, 98 %, 29 %, 7038 MiB, 49140 MiB, 64, 161.79 W
2026/03/28 01:07:37.596, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 63, 150.28 W
2026/03/28 01:08:07.597, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 160.18 W
2026/03/28 01:08:07.597, 1, 70 %, 71 %, 7330 MiB, 49140 MiB, 65, 153.32 W
2026/03/28 01:08:07.597, 2, 100 %, 2 %, 7038 MiB, 49140 MiB, 64, 171.02 W
2026/03/28 01:08:07.597, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 153.58 W
2026/03/28 01:08:37.598, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 171.59 W
2026/03/28 01:08:37.598, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 65, 162.76 W
2026/03/28 01:08:37.599, 2, 100 %, 11 %, 7038 MiB, 49140 MiB, 64, 159.70 W
2026/03/28 01:08:37.599, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 160.56 W
2026/03/28 01:09:07.599, 0, 100 %, 56 %, 8393 MiB, 49140 MiB, 63, 157.69 W
2026/03/28 01:09:07.599, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 163.01 W
2026/03/28 01:09:07.599, 2, 100 %, 5 %, 7038 MiB, 49140 MiB, 64, 171.53 W
2026/03/28 01:09:07.599, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 161.62 W
2026/03/28 01:09:37.600, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 158.10 W
2026/03/28 01:09:37.600, 1, 100 %, 8 %, 7330 MiB, 49140 MiB, 65, 160.16 W
2026/03/28 01:09:37.601, 2, 100 %, 2 %, 7038 MiB, 49140 MiB, 64, 163.53 W
2026/03/28 01:09:37.601, 3, 78 %, 60 %, 7090 MiB, 49140 MiB, 61, 146.69 W
2026/03/28 01:10:07.601, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 166.68 W
2026/03/28 01:10:07.602, 1, 80 %, 74 %, 7330 MiB, 49140 MiB, 65, 149.75 W
2026/03/28 01:10:07.602, 2, 96 %, 18 %, 7038 MiB, 49140 MiB, 65, 151.56 W
2026/03/28 01:10:07.602, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 60, 160.32 W
2026/03/28 01:10:37.603, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 171.52 W
2026/03/28 01:10:37.603, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 64, 149.11 W
2026/03/28 01:10:37.603, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 65, 159.59 W
2026/03/28 01:10:37.603, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 162.18 W
2026/03/28 01:11:07.604, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 172.19 W
2026/03/28 01:11:07.604, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 64, 163.79 W
2026/03/28 01:11:07.604, 2, 78 %, 72 %, 7038 MiB, 49140 MiB, 64, 157.81 W
2026/03/28 01:11:07.604, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 60, 156.32 W
2026/03/28 01:11:37.605, 0, 97 %, 13 %, 8393 MiB, 49140 MiB, 65, 160.09 W
2026/03/28 01:11:37.605, 1, 100 %, 9 %, 7330 MiB, 49140 MiB, 65, 158.91 W
2026/03/28 01:11:37.605, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 66, 160.42 W
2026/03/28 01:11:37.605, 3, 16 %, 18 %, 7090 MiB, 49140 MiB, 60, 140.45 W
2026/03/28 01:12:07.606, 0, 99 %, 15 %, 8393 MiB, 49140 MiB, 63, 159.13 W
2026/03/28 01:12:07.606, 1, 81 %, 64 %, 7330 MiB, 49140 MiB, 65, 148.98 W
2026/03/28 01:12:07.606, 2, 100 %, 5 %, 7038 MiB, 49140 MiB, 64, 170.10 W
2026/03/28 01:12:07.606, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 153.50 W
2026/03/28 01:12:37.607, 0, 100 %, 44 %, 8393 MiB, 49140 MiB, 63, 157.72 W
2026/03/28 01:12:37.607, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 64, 162.47 W
2026/03/28 01:12:37.607, 2, 100 %, 7 %, 7038 MiB, 49140 MiB, 64, 170.43 W
2026/03/28 01:12:37.607, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 60, 161.56 W
2026/03/28 01:13:07.608, 0, 100 %, 4 %, 8393 MiB, 49140 MiB, 63, 162.44 W
2026/03/28 01:13:07.609, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.10 W
2026/03/28 01:13:07.609, 2, 100 %, 3 %, 7038 MiB, 49140 MiB, 64, 171.31 W
2026/03/28 01:13:07.609, 3, 97 %, 18 %, 7090 MiB, 49140 MiB, 60, 149.33 W
2026/03/28 01:13:37.610, 0, 100 %, 4 %, 8393 MiB, 49140 MiB, 63, 163.94 W
2026/03/28 01:13:37.610, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 64, 162.46 W
2026/03/28 01:13:37.610, 2, 100 %, 4 %, 7038 MiB, 49140 MiB, 65, 165.14 W
2026/03/28 01:13:37.610, 3, 79 %, 56 %, 7090 MiB, 49140 MiB, 60, 146.84 W
2026/03/28 01:14:07.611, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 62, 170.61 W
2026/03/28 01:14:07.611, 1, 100 %, 6 %, 7330 MiB, 49140 MiB, 65, 148.05 W
